severity,component,kind,token,file,line,yaml_path,context,decision,notes
MEDIUM,Gateway / Node-RED,broker_name,home,gateway/scripts/upgrade_gateway_lights_command_simulator_v010.py,8,brokers.home,"""/home/giuseppe/AndroidStudioProjects/DomoticsAI/gateway/flows.json""",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/upgrade_gateway_lights_command_simulator_v010.py,14,fireplace.main.power.entity_id,def main():,,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/upgrade_gateway_lights_command_simulator_v010.py,150,fireplace.main.power.entity_id,"if __name__ == ""__main__"":",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/upgrade_gateway_lights_command_simulator_v010.py,151,fireplace.main.power.entity_id,raise SystemExit(main()),,
MEDIUM,Gateway / Node-RED,broker_name,home,gateway/scripts/upgrade_gateway_scenes_command_simulator_v011.py,9,brokers.home,"""/home/giuseppe/AndroidStudioProjects/""",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/upgrade_gateway_scenes_command_simulator_v011.py,20,fireplace.main.power.entity_id,def main() -> int:,,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/upgrade_gateway_scenes_command_simulator_v011.py,218,fireplace.main.power.entity_id,"if __name__ == ""__main__"":",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/upgrade_gateway_scenes_command_simulator_v011.py,219,fireplace.main.power.entity_id,raise SystemExit(main()),,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,22,settings.climate.target_humidex.entity_id,"/ ""climate-shadow-mapping-v1.json""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,28,settings.climate.target_humidex.entity_id,"""climate/living_temperature_c"",",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_stable_v014.py,28,lights.living.power.entity_id,"""climate/living_temperature_c"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,30,settings.climate.target_humidex.entity_id,"""climate/living_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_stable_v014.py,30,lights.living.power.entity_id,"""climate/living_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,32,settings.climate.target_humidex.entity_id,"""climate/bedroom_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_stable_v014.py,33,climate.vmc.speed.entity_id,"""vmc/speed/state"":",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_stable_v014.py,34,climate.vmc.speed.entity_id,"""vmc/speed"",",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_primary_stable_v014.py,38,fireplace.main.power.entity_id,def main() -> int:,,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,140,settings.climate.target_humidex.entity_id,"'""climate-mapping-v1""',",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,184,settings.climate.target_humidex.entity_id,"""climate_legacy/""",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_stable_v014.py,185,lights.living.power.entity_id,"""living_temperature_c"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,186,settings.climate.target_humidex.entity_id,"""climate_legacy/""",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_stable_v014.py,187,lights.living.power.entity_id,"""living_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_stable_v014.py,188,settings.climate.target_humidex.entity_id,"""climate_legacy/""",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_stable_v014.py,190,climate.vmc.speed.entity_id,"""vmc_legacy/speed"",",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_primary_stable_v014.py,232,fireplace.main.power.entity_id,"if __name__ == ""__main__"":",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_primary_stable_v014.py,233,fireplace.main.power.entity_id,raise SystemExit(main()),,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,20,settings.climate.target_humidex.entity_id,"/ ""climate-shadow-mapping-v1.json""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,26,settings.climate.target_humidex.entity_id,"""climate/living_temperature_c"",",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_v013.py,26,lights.living.power.entity_id,"""climate/living_temperature_c"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,28,settings.climate.target_humidex.entity_id,"""climate/living_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_v013.py,28,lights.living.power.entity_id,"""climate/living_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,30,settings.climate.target_humidex.entity_id,"""climate/bedroom_humidex"",",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_v013.py,31,climate.vmc.speed.entity_id,"""vmc/speed/state"":",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_v013.py,32,climate.vmc.speed.entity_id,"""vmc/speed"",",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,39,settings.climate.target_humidex.entity_id,"""climate_legacy/living_temperature_c""",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_v013.py,39,lights.living.power.entity_id,"""climate_legacy/living_temperature_c""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,43,settings.climate.target_humidex.entity_id,"""climate_legacy/living_humidex""",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_v013.py,43,lights.living.power.entity_id,"""climate_legacy/living_humidex""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,47,settings.climate.target_humidex.entity_id,"""climate_legacy/bedroom_humidex""",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_v013.py,51,climate.vmc.speed.entity_id,"""vmc_legacy/speed""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,59,settings.climate.target_humidex.entity_id,"""climate/living_temperature_c""",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_v013.py,59,lights.living.power.entity_id,"""climate/living_temperature_c""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,63,settings.climate.target_humidex.entity_id,"""climate/living_humidex""",,
MEDIUM,Gateway / Node-RED,entity_id,living,gateway/scripts/verify_climate_primary_v013.py,63,lights.living.power.entity_id,"""climate/living_humidex""",,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,67,settings.climate.target_humidex.entity_id,"""climate/bedroom_humidex""",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,gateway/scripts/verify_climate_primary_v013.py,71,climate.vmc.speed.entity_id,"""vmc/speed""",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_primary_v013.py,76,fireplace.main.power.entity_id,def main() -> int:,,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,130,settings.climate.target_humidex.entity_id,climate_mapper = next(,,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,140,settings.climate.target_humidex.entity_id,if climate_mapper is None:,,
MEDIUM,Gateway / Node-RED,entity_id,climate,gateway/scripts/verify_climate_primary_v013.py,145,settings.climate.target_humidex.entity_id,mapper_code = climate_mapper.get(,,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_primary_v013.py,230,fireplace.main.power.entity_id,"if __name__ == ""__main__"":",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_primary_v013.py,231,fireplace.main.power.entity_id,raise SystemExit(main()),,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_shadow_v012.py,12,fireplace.main.power.entity_id,def main() -> int:,,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_shadow_v012.py,163,fireplace.main.power.entity_id,"if __name__ == ""__main__"":",,
MEDIUM,Gateway / Node-RED,entity_id,main,gateway/scripts/verify_climate_shadow_v012.py,164,fireplace.main.power.entity_id,raise SystemExit(main()),,
MEDIUM,Gateway / Node-RED,entity_id,system,gateway/settings.js,10,settings.system.ai_enabled.entity_id,"module: ""localfilesystem""",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,9,energy.solar.power.entity_id,"case ""grace_mode_solar"":",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,11,energy.solar.power.entity_id,"global.set(""grace_mode_solar"", isSolar, ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,43,climate.vmc.speed.entity_id,"case ""vmc_max_notte"":",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,45,climate.vmc.speed.entity_id,"global.set(""user_vmc_max_notte"", parseInt(valoreNumerico), ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,58,settings.climate.target_humidex.entity_id,"case ""AI_climate_enabling"":",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,62,settings.climate.target_humidex.entity_id,"flow.set(""AI_climate_enabling"", valore, ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/18cd61655da131ad_Gestore_Impostazioni_UI_Android.js,66,settings.system.ai_enabled.entity_id,"//            flow.set(""system_was_disabled"", false);",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/2796fd499f6b3ae2_Recupero_Variabili_File_System_per_UI.js,5,climate.vmc.speed.entity_id,"let vmc_notte = parseFloat(global.get(""user_vmc_max_notte"", ""file""));",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/2796fd499f6b3ae2_Recupero_Variabili_File_System_per_UI.js,8,settings.climate.target_humidex.entity_id,"let ai_enabled = flow.get(""AI_climate_enabling"", ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/2796fd499f6b3ae2_Recupero_Variabili_File_System_per_UI.js,19,climate.vmc.speed.entity_id,"if (!isNaN(vmc_notte)) msgs.push({ payload: vmc_notte, topic: ""casa/clima/cmnd/vmc_max_notte"" });",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/2796fd499f6b3ae2_Recupero_Variabili_File_System_per_UI.js,22,settings.climate.target_humidex.entity_id,"msgs.push({ payload: ai_enabled, topic: ""AI_climate_enabling"" });",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/5188761e59169fdc_Salva_modalita.js,2,energy.solar.power.entity_id,"global.set(""grace_mode_solar"", msg.payload, ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/5297875258c91adf_Salva_Stato_su_File.js,1,settings.climate.target_humidex.entity_id,"flow.set(""AI_climate_enabling"", msg.payload, ""file""); return null;",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/5eef15f00d7a6c51_Registrazione_consumi_ML.js,16,energy.solar.power.entity_id,"} else if (msg.topic === ""TeslaPowerwall/solar_instant_power"") {",,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,4,settings.system.ai_enabled.entity_id,"if (msg.topic === ""system/boot"") {",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,7,energy.solar.power.entity_id,"else if (msg.topic === ""TeslaPowerwall/solar_instant_power"") {",,
MEDIUM,Gateway / Node-RED,broker_name,emon,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,16,brokers.emon,"else if (msg.topic === ""emon/emonth5/temperature_calibrated"") {",,
MEDIUM,Gateway / Node-RED,broker_name,emon,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,29,brokers.emon,"else if (msg.topic === ""emon/cameraMatrimoniale/temperature"") {",,
MEDIUM,Gateway / Node-RED,broker_name,emon,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,32,brokers.emon,"else if (msg.topic === ""emon/AC/emeter_power"") {",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,72,climate.vmc.speed.entity_id,"const VMC_MAX_NOTTE = parseInt(global.get(""user_vmc_max_notte"", ""file"")) || 2;",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,99,climate.vmc.speed.entity_id,"let vmc_portata = [0, 50, 130, 160, 300];",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,154,settings.climate.target_humidex.entity_id,"let aiAbilitata = flow.get(""AI_climate_enabling"", ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,157,settings.climate.target_humidex.entity_id,"flow.set(""AI_climate_enabling"", true, ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,159,settings.system.ai_enabled.entity_id,"let systemWasDisabled = flow.get(""system_was_disabled"") || false;",,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,165,settings.system.ai_enabled.entity_id,if (!systemWasDisabled) {,,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,169,settings.system.ai_enabled.entity_id,"flow.set(""system_was_disabled"", true);",,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,179,settings.system.ai_enabled.entity_id,if (systemWasDisabled) {,,
MEDIUM,Gateway / Node-RED,entity_id,system,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,180,settings.system.ai_enabled.entity_id,"flow.set(""system_was_disabled"", false);",,
MEDIUM,Gateway / Node-RED,entity_id,climate,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,217,settings.climate.target_humidex.entity_id,"flow.set(""AI_climate_enabling"", false, ""file"");",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,269,energy.solar.power.entity_id,"let usaSoloSolare = global.get(""grace_mode_solar"", ""file"") === true; // Impostato dalla Dashboard",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,271,energy.solar.power.entity_id,"//node.warn(""Status Switch Grace Mode (SolarOnly): "" + global.get(""grace_mode_solar"", ""file""));",,
MEDIUM,Gateway / Node-RED,entity_id,solar,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,297,energy.solar.power.entity_id,"// Se abbiamo scelto il vincolo energetico solare, blocchiamo l'accensione se il surplus è insufficiente",,
MEDIUM,Gateway / Node-RED,entity_id,living,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,462,lights.living.power.entity_id,"let urInterna = esNotteFascia ? flow.get(""umidita_bedroom"") : flow.get(""umidita_living"");",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,495,climate.vmc.speed.entity_id,let lastVmcChangeTime = flow.get('vmc_ultimo_cambio_ms') || 0;,,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,496,climate.vmc.speed.entity_id,"let lastVmcSpeed = flow.get(""vmc_velocita_inviata"") || velocitaVmc; // Usa la variabile flow che avevi già",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,511,climate.vmc.speed.entity_id,"flow.set('vmc_ultimo_cambio_ms', currentTime);",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,512,climate.vmc.speed.entity_id,"// La variabile flow.set(""vmc_velocita_inviata"") verrà aggiornata nel blocco RBE finale",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,516,climate.vmc.speed.entity_id,"flow.set(""vmc_fanspeed"", velocitaVmc);",,
MEDIUM,Gateway / Node-RED,entity_id,living,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,568,lights.living.power.entity_id,"humidex_living: hGiorno,",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,572,climate.vmc.speed.entity_id,"vmc_portata_stimata_m3h: vmc_portata[velocitaVmc],",,
MEDIUM,Gateway / Node-RED,entity_id,vmc,nodered/Analysis/AI-climate/functions/61992c8879c11f66_Machine_Learning_domotico_locale_ad_alta_precisione.js,573,climate.vmc.speed.entity_id,"stanza_rilevamento_vmc: esNotteFascia ? ""BEDROOM"" : ""LIVING"",",,
